Tier,Gene,Homo_sapiens,Macaca_mulatta,Mus_musculus,Rattus_norvegicus,Ailuropoda_melanoleuca,Aotus_nancymaae,Bos_taurus,Callithrix_jacchus,Camelus_dromedarius,Canis_lupus_familiaris,Capra_hircus,Cavia_porcellus,Ceratotherium_simum_simum,Cercocebus_atys,Chinchilla_lanigera,Chlorocebus_sabaeus,Chrysochloris_asiatica,Condylura_cristata,Cricetulus_griseus,Dasypus_novemcinctus,Dipodomys_ordii,Echinops_telfairi,Elephantulus_edwardii,Eptesicus_fuscus,Equus_caballus,Erinaceus_europaeus,Felis_catus,Galeopterus_variegatus,Gorilla_gorilla_gorilla,Heterocephalus_glaber,Ictidomys_tridecemlineatus,Jaculus_jaculus,Loxodonta_africana,Macaca_fascicularis,Macaca_nemestrina,Mandrillus_leucophaeus,Manis_javanica,Mesocricetus_auratus,Microcebus_murinus,Microtus_ochrogaster,Miniopterus_natalensis,Monodelphis_domestica,Mustela_putorius_furo,Nannospalax_galili,Nomascus_leucogenys,Ochotona_princeps,Octodon_degus,Odobenus_rosmarus_divergens,Orcinus_orca,Oryctolagus_cuniculus,Otolemur_garnettii,Ovis_aries,Pan_paniscus,Pan_troglodytes,Papio_anubis,Pongo_abelii,Propithecus_coquereli,Pteropus_vampyrus,Rhinopithecus_roxellana,Rousettus_aegyptiacus,Saimiri_boliviensis_boliviensis,Sorex_araneus,Sus_scrofa,Trichechus_manatus_latirostris,Tupaia_chinensis,Tursiops_truncatus
None,PTGDR,NM_000953,xm_001103541.3,nm_008962.4,nm_022241.1,xm_002926490.3,xm_012451049.1,nm_001098034.1,xm_002753904.3,xm_010982918.1,xm_848401.3,xm_005685657.3,xm_013154746.1,xm_004436332.2,xm_012061821.1,xm_005376785.2,xm_007986695.1,xm_006872370.1,xm_004681869.2,xm_003512009.1,xm_004454080.1,xm_013012267.1,xm_004698587.2,xm_006894363.1,xm_008139240.1,xm_001496146.4,xm_007532055.1,xm_003987638.4,xm_008587994.1,xm_004055174.2,xm_004835807.1,xm_005337979.1,xm_004649184.1,xm_003408612.1,xm_005561258.2,xm_011741570.1,xm_011999724.1,xm_017667321.1,xm_005085790.2,xm_012758014.1,xm_005355391.1,xm_016198242.1,xm_007507900.1,xm_004738785.2,xm_008839592.1,xm_003267694.1,xm_004584822.1,xm_004638749.1,xm_004415814.1,xm_004279365.1,xm_002718246.3,xm_012806549.1,xm_012182313.2,xm_003831713.2,xm_509948.5,xm_003901795.3,xm_002824742.1,xm_012663778.1,xm_011385488.1,xm_010372077.1,xm_016120817.1,xm_003930524.2,xm_004601740.1,xm_013993409.1,xm_004370864.2,xm_006160582.2,xm_019923875.1
None,PTGDR2,nm_004778,xm_001084746.3,xm_006526696.3,xm_008760231.2,xm_011236520.2,xm_012454341.1,xm_015470025.1,xm_009008267.1,xm_010987055.1,xm_005631067.2,xm_018043475.1,xm_013148278.1,xm_004437435.2,xm_012031957.1,xm_005408286.2,xm_007996620.1,xm_006875039.1,xm_004683397.2,xm_016971306.1,xm_004446483.2,xm_013028996.1,xm_004715035.1,xm_006899895.1,xm_008159634.1,xm_005598206.1,xm_007519648.2,xm_011286952.2,xm_008585608.1,xm_004051292.2,xm_004874436.1,xm_005331535.1,xm_004667688.1,xm_003419501.2,xm_005577702.2,xm_011712677.1,xm_011971088.1,xm_017678407.1,xm_005063275.2,xm_012778356.2,xm_005369694.1,xm_016200362.1,xm_007497603.2,xm_013044534.1,xm_008840721.2,xm_003275232.2,xm_004585463.1,xm_004646728.1,xm_004410080.2,xm_012538815.1,xm_008272029.2,xm_012813272.1,xm_015103122.1,xm_008951765.1,xm_522021.6,xm_003909753.3,xm_002821703.3,xm_012643900.1,xm_011379476.1,xm_010384964.1,xm_016119063.1,xm_003920186.2,xm_012935533.1,xm_003122669.3,xm_004389314.1,xm_006169624.2,xm_019948506.1
None,PTGER1,NM_000955,xm_015123080.1,nm_013641.2,xm_008772362.2,xm_019801539.1,xm_012457739.1,xm_005208604.3,xm_002761826.3,xm_010996061.1,xm_003639762.3,xm_018051182.1,xm_003461818.3,xm_004442595.2,xm_012094162.1,xm_005381104.2,xm_007995533.1,xm_006874291.1,xm_004688235.2,xm_003501885.2,xm_004453382.1,xm_013022626.1,xm_004715571.1,xm_006900767.1,xm_008157968.1,xm_001500857.4,xm_007532442.1,xm_011290063.2,xm_008566048.1,xm_004060167.1,xm_004872496.2,xm_005336248.2,xm_004672973.1,xm_010593491.1,xm_005588249.2,xm_011768309.1,xm_011981774.1,xm_017655185.1,xm_005087553.2,xm_012758321.2,xm_005370916.1,xm_016219663.1,xm_007489050.2,xm_004748228.2,xm_017794953.1,xm_012509283.1,xm_004595564.1,xm_004635621.1,xm_012561855.1,xm_004277415.1,xm_002722875.3,xm_012810194.1,xm_015095782.1,xm_003807085.3,xm_016935307.1,xm_003915047.3,xm_002828790.2,xm_012641401.1,xm_011384497.1,xm_010361571.1,xm_016162117.1,xm_010329553.1,xm_004616629.1,xm_003123373.3,xm_004389721.1,xm_014592621.1,xm_019940944.1
None,PTGER2,NM_000956,nm_001194243.1,nm_008964.4,nm_031088.1,xm_002930265.3,xm_012451047.1,nm_174588.2,xm_017977111.1,xm_010982919.1,nm_001003170.1,nm_001314255.1,xm_003471747.3,xm_004436331.2,xm_012061820.1,xm_005376783.2,xm_007986696.1,xm_006872355.1,xm_004682097.2,xm_003512008.3,xm_004454079.1,xm_013012254.1,xm_004698587.2,xm_006894362.1,xm_008139051.1,nm_001127352.1,xm_007532052.2,xm_003987639.4,xm_008580535.1,xm_004055175.1,xm_004835535.2,xm_005337985.2,xm_004649185.1,xm_010588894.1,xm_005561261.2,xm_011741569.1,xm_011999723.1,xm_017659285.1,xm_005085790.2,xm_012758012.1,xm_005355390.2,xm_016198242.1,xm_001369757.3,xm_013056211.1,xm_008839577.2,xm_003267834.3,xm_004584823.1,xm_004638790.1,xm_004415815.2,xm_004279358.2,nm_001082659.1,xm_003792142.2,nm_001278560.1,xm_003831712.1,xm_016926089.1,xm_003901796.2,xm_002824743.3,xm_012663777.1,xm_011385481.1,xm_010372076.1,xm_016120819.1,xm_003930588.2,xm_012934315.1,xm_003353488.3,xm_004370865.1,xm_006160540.2,xm_004330997.2
None,PTGER4,NM_000958,nm_001266046.1,nm_001136079.2,xm_006231996.3,xm_002922613.3,xm_012460049.1,xm_005221540.3,xm_002745028.3,xm_011000707.1,nm_001003054.1,xm_018065503.1,nm_001173056.1,xm_014781601.1,xm_012055266.1,xm_005386240.1,xm_007961467.1,xm_006875394.1,xm_004678108.2,xm_003503296.3,xm_004448199.2,xm_013018546.1,xm_004698070.1,xm_006889549.1,xm_008155614.1,xm_001499068.4,xm_007517634.2,xm_011286412.2,xm_008566931.1,xm_004058910.2,xm_004848583.2,xm_005325618.2,xm_004652500.1,xm_003408005.2,xm_005556783.2,xm_011750884.1,xm_011966275.1,xm_017672503.1,xm_005077978.2,xm_012777787.2,xm_005356587.2,xm_016224163.1,xm_001371692.3,xm_004737968.2,xm_008842094.2,xm_003274371.2,xm_004583669.1,xm_004641805.1,xm_004409137.2,xm_012531674.1,nm_001082259.1,xm_003792951.2,xm_015101313.1,xm_003810968.2,xm_009449189.2,xm_003899608.3,xm_002815515.2,xm_012649956.1,xm_011370687.1,xm_010381803.1,xm_016147960.1,xm_003925905.2,xm_004605587.1,xm_005659092.2,xm_004387895.2,xm_006156294.2,xm_019930104.1
None,PTGFR,NM_000959,nm_001266439.1,nm_008966.3,xm_006233486.3,xm_011228127.2,xm_012442808.1,xm_005204371.3,xm_002751002.3,xm_010989069.1,nm_001048097.1,xm_005678194.3,xm_013143157.1,xm_004431529.2,xm_012082108.1,xm_013514555.1,xm_007978201.1,xm_006831015.1,xm_004679145.2,xm_003496432.1,xm_004472846.1,xm_013018363.1,xm_004699303.1,xm_006888610.1,xm_008139460.1,xm_014739993.1,xm_007530159.2,xm_006934847.3,xm_008593837.1,xm_004026020.2,xm_004841395.2,xm_005330708.2,xm_004653746.2,xm_003411219.2,xm_005542941.2,xm_011742945.1,xm_011997379.1,xm_017672405.1,xm_005083635.2,xm_012787316.1,xm_005357489.2,xm_016216809.1,,xm_004758136.2,xm_008848631.2,xm_003260236.2,xm_004582205.1,xm_004643174.1,xm_004413485.2,xm_004279933.1,xm_002715903.3,xm_003784210.1,xm_012162160.2,xm_003807774.1,xm_513513.5,xm_003892103.3,xm_002810681.3,xm_012661081.1,xm_011355551.1,xm_010380656.1,xm_016151011.1,xm_010350615.1,xm_004603330.1,xm_005665359.2,xm_004369087.1,xm_006146083.2,xm_019920147.1
None,PTGIR,NM_000960,xm_001112077.3,nm_008967.3,nm_001077644.1,xm_002923048.3,xm_012446607.1,xm_005219278.3,xm_017967359.1,xm_010997707.1,xm_541544.4,xm_013971523.2,xm_003464600.2,xm_004440181.2,xm_012080626.1,xm_005413838.2,xm_007997300.1,xm_006868439.1,xm_004693964.2,xm_007610235.2,xm_012524216.1,xm_013032682.1,xm_004710392.1,xm_006898694.1,xm_008154442.1,xm_001500857.4,xm_007532216.2,xm_006941088.3,xm_008575899.1,xm_004061024.1,xm_004867098.2,xm_005336564.2,xm_004672642.1,xm_003406700.2,xm_005589661.2,xm_011736044.1,xm_011969564.1,xm_017674680.1,xm_005086459.2,xm_012761491.2,xm_005361039.1,xm_016212631.1,xm_007507900.1,xm_004767520.2,xm_008821856.1,xm_003277614.1,xm_004597216.1,xm_004644284.1,xm_004401024.1,xm_004271136.2,xm_002722875.3,xm_003799538.2,xm_015100611.1,xm_003817487.1,xm_016936270.1,xm_003915757.2,xm_002829445.2,xm_012653373.1,xm_011367904.1,xm_010377429.1,xm_016155438.1,xm_003940270.1,xm_004607802.1,xm_003355952.3,xm_004381601.1,xm_006142102.1,xm_004330997.2
None,PTH1R,NM_000316,xm_001113857.3,nm_011199.2,xm_006243998.3,xm_011223351.1,xm_012438518.1,xm_005223049.3,xm_008981563.2,xm_010997200.1,nm_001003155.1,xm_018066733.1,xm_013160283.1,xm_014791413.1,xm_012033404.1,xm_013513585.1,xm_007983997.1,xm_006868806.1,xm_012720642.1,xm_007634724.1,xm_012527416.1,xm_013030224.1,xm_004703995.1,xm_006892957.1,xm_008156013.1,xm_014731713.1,xm_016192891.1,xm_019825014.1,xm_008573647.1,xm_019023366.1,xm_013072582.1,xm_005332924.1,xm_004662041.1,xm_010589863.1,xm_015445794.1,xm_011739104.1,xm_011981143.1,xm_017659355.1,xm_013116954.1,xm_020280298.1,xm_005347999.1,xm_016202718.1,xm_007499739.2,xm_004761166.1,xm_008830554.1,xm_012510289.1,xm_004581415.1,xm_004640685.1,xm_004399163.1,xm_004283862.2,xm_008260448.2,xm_003794531.2,xm_015102162.1,xm_008971796.1,xm_001152239.4,xm_003894509.3,xm_002813813.3,xm_012639173.1,xm_011375441.1,xm_010374767.1,xm_016141376.1,xm_003926277.2,xm_004614513.2,nm_214382.1,xm_004368464.1,xm_006171020.1,xm_019939015.1
None,PTH2R,NM_005048,xm_001108598.2,nm_139270.2,nm_031089.2,xm_019798412.1,xm_012446226.1,nm_001192589.1,xm_017973182.1,xm_010985427.1,xm_005640595.2,xm_005676449.3,xm_003474471.3,xm_004426854.2,xm_012047764.1,xm_005397112.1,xm_007966070.1,xm_006872750.1,xm_004674340.1,xm_003499296.1,xm_004465296.1,xm_013031583.1,xm_004701773.1,xm_006903010.1,xm_008145221.1,xm_014732623.1,xm_016186881.1,xm_003991086.4,xm_008583743.1,xm_004033134.2,xm_004851337.2,xm_005342047.1,xm_012947738.1,xm_003405919.2,xm_005574119.2,xm_011717840.1,xm_011993916.1,xm_017640183.1,xm_005070639.2,xm_012752107.1,xm_005361457.1,xm_016196730.1,xm_001369519.3,xm_004764282.1,xm_008846215.1,xm_003254012.1,xm_012926579.1,xm_004626717.1,xm_004405385.1,xm_004262780.1,xm_008260451.2,xm_012802127.1,xm_004004878.3,xm_008974287.1,xm_526012.5,xm_003907890.3,xm_002812800.1,xm_012661225.1,xm_011369633.1,xm_010376840.1,xm_016135019.1,xm_003925594.2,xm_004601315.2,xm_005672143.2,xm_004378289.1,xm_006140066.2,xm_019939015.1
None,QRFPR,NM_198179,xm_015139153.1,nm_198192.2,nm_001109239.1,xm_019803613.1,xm_012473081.1,nm_001192681.1,xm_002745437.3,xm_010985537.1,xm_540966.5,xm_005681259.3,xm_003477000.3,xm_004426533.2,xm_012029230.1,xm_005386788.1,xm_007999687.1,xm_006866278.1,xm_012727826.1,xm_007615865.1,xm_004474682.1,xm_013022142.1,xm_004716485.1,xm_006881052.1,xm_008154908.1,xm_001916223.3,xm_007532267.2,xm_011281672.2,xm_008582200.1,xm_004040339.2,xm_004854925.1,xm_005336526.1,xm_004658558.2,xm_003410502.1,xm_005555826.2,xm_011748873.1,xm_011996776.1,xm_017665301.1,xm_005076108.2,xm_012789661.1,xm_005360629.1,xm_016201489.1,xm_001371145.2,xm_004747987.2,xm_008844666.1,xm_003271332.3,xm_004594535.1,xm_004644241.2,xm_004401591.2,xm_012531316.1,xm_002717230.3,xm_003800069.1,xm_004009583.2,xm_003816419.3,xm_001143462.5,xm_003899140.3,xm_002815103.2,xm_012649912.1,xm_011372168.1,xm_010362567.1,xm_016144803.1,xm_003936247.2,xm_004612728.1,xm_013998193.1,xm_012559809.1,xm_006153113.2,xm_019927878.1
None,RXFP1,NM_021634,xm_001096574.3,xm_006501629.2,xm_006232508.3,xm_011228016.2,xm_012433858.1,xm_610789.8,xm_002806637.3,xm_010986864.1,xm_005629376.2,xm_013970550.2,xm_013160409.1,xm_004420963.2,xm_012086540.1,xm_005400936.2,xm_008000108.1,xm_006867936.1,xm_012726761.1,xm_016974535.1,xm_004450793.1,xm_013029821.1,xm_013006172.1,xm_006892784.1,xm_008144491.1,xm_014737915.1,xm_016191409.1,xm_019828782.1,xm_008586371.1,xm_004040575.2,xm_013066989.1,xm_005330934.1,xm_012948173.1,xm_010598146.1,xm_015450973.1,xm_011752869.1,xm_011970510.1,xm_017658707.1,xm_013117776.1,xm_012783595.2,xm_005344126.2,xm_016200269.1,xm_007496175.2,xm_004777317.2,xm_008854317.2,xm_003257903.3,xm_012928748.1,xm_012516340.1,xm_012560220.1,xm_004266160.2,nm_001329078.1,xm_012808126.1,xm_012097572.1,xm_003822540.2,xm_001144257.5,xm_003899311.3,nm_001133200.1,xm_012651911.1,xm_011363730.1,xm_010383214.1,xm_016138630.1,xm_003928049.2,xm_004606242.1,xm_003356934.3,xm_004382041.1,xm_006158457.1,xm_019926350.1
None,RXFP2,NM_130806,nm_001195757.1,nm_080468.2,nm_001012475.1,xm_011219119.2,xm_012465511.1,nm_001304277.1,xm_017973025.1,xm_010994238.1,nm_001005870.1,xm_005687533.3,xm_013140814.1,xm_014791261.1,xm_012064635.1,xm_013515731.1,xm_007960071.1,xm_006832035.1,xm_004680188.2,xm_016965376.1,xm_004478931.2,xm_013027280.1,xm_013006172.1,xm_006892784.1,xm_008159449.1,nm_001163868.1,xm_007520292.2,xm_011287021.2,xm_008585786.1,xm_004054346.2,xm_004854909.2,xm_005317075.1,xm_012949074.1,xm_003409636.2,xm_005585595.2,xm_011748623.1,xm_011997803.1,xm_017656385.1,xm_013122816.1,xm_012752161.2,xm_005344726.1,xm_016213838.1,xm_007495281.2,xm_013044885.1,xm_008825035.2,xm_012501964.1,xm_012926888.1,xm_004631064.2,xm_004406643.2,xm_004285492.2,xm_017350149.1,xm_003797633.2,xm_015097982.1,xm_003826863.3,xm_522654.4,xm_003913736.3,xm_002824148.1,xm_012642137.1,xm_011381652.1,xm_010367070.1,xm_016131528.1,xm_003919703.2,xm_012931819.1,xm_013980432.1,xm_004386033.1,xm_006158457.1,xm_019936422.1
None,RXFP3,NM_016568,xm_015139811.1,nm_178717.3,nm_001008310.1,xm_011225280.2,xm_012459946.1,xm_015468355.1,xm_002745075.3,xm_010977652.1,xm_005619417.2,xm_005702054.2,xm_003470178.2,xm_004422710.2,xm_012058232.1,xm_005386165.2,xm_007961311.1,xm_006875389.1,xm_004678409.2,xm_007626017.1,xm_012530073.1,xm_013018570.1,xm_004698368.1,xm_006896795.1,xm_008154839.1,nm_001257167.1,xm_016193771.1,xm_003981471.4,xm_008585120.1,xm_004058979.2,xm_013073506.1,xm_005343032.1,xm_004652519.1,xm_010588087.1,xm_005556666.2,xm_011726619.1,xm_011969127.1,xm_017665899.1,xm_005078013.2,xm_012758143.1,xm_005356633.1,xm_016224687.1,xm_007507881.1,xm_004738058.2,xm_008835439.1,xm_012510906.1,xm_012926569.1,xm_004647190.1,xm_004412893.2,xm_012531634.1,xm_017344667.1,xm_012807074.1,xm_004017133.2,xm_003818503.2,xm_016953470.1,xm_009208235.2,xm_002815471.3,xm_012640520.1,xm_011356470.1,xm_010384108.1,xm_016121978.1,xm_003936216.2,xm_004605601.2,xm_005672411.2,xm_012558092.1,xm_006156354.2,xm_019929172.1
None,RXFP4,NM_181885,xm_015111713.1,nm_181817.1,nm_001008310.1,,xm_012449887.1,nm_001007076.1,xm_008984587.2,xm_010999482.1,xm_005619417.2,xm_018046270.1,xm_005008557.2,xm_004444076.2,xm_012078627.1,xm_005411627.2,xm_007976801.1,xm_006861729.1,xm_004678409.2,xm_007637038.2,xm_004484887.2,xm_013037202.1,xm_004714759.1,xm_006895913.1,xm_008155883.1,xm_005614982.1,xm_016193771.1,xm_019821390.1,xm_008570938.1,xm_004026936.2,xm_004871155.2,xm_005331368.2,xm_004667100.1,xm_003414937.1,xm_005541496.2,xm_011769776.1,xm_011992716.1,xm_017673014.1,xm_005139292.1,xm_020285119.1,xm_013349801.1,xm_016224687.1,xm_007507856.2,xm_004738058.2,xm_008855835.2,xm_012510906.1,xm_012928064.1,xm_004629936.1,xm_004392853.2,xm_004286869.2,xm_017345601.1,xm_003804078.2,xm_015092298.1,xm_003821085.2,xm_001162688.3,xm_003892800.3,xm_002810047.2,xm_012658799.1,xm_011366393.1,xm_010368102.1,xm_016121978.1,xm_003937823.2,xm_004605601.2,nm_001005844.1,xm_004388620.1,xm_006155221.2,xm_019933378.1
None,S1PR1,NM_001400,xm_015145984.1,nm_007901.5,xm_008761459.2,xm_002918941.3,xm_012466452.1,nm_001013585.4,xm_009001786.2,xm_010975088.1,xm_547259.5,xm_005678031.3,xm_005007829.2,xm_004420768.2,xm_012069357.1,xm_013516565.1,xm_007977799.1,xm_006830905.1,xm_012730207.1,xm_007654114.2,xm_012530325.1,xm_013031426.1,xm_004699224.2,xm_006882452.1,xm_008147331.1,xm_005610263.2,xm_007528597.2,xm_003990374.4,xm_008583598.1,xm_004026215.2,xm_004869141.1,xm_005339694.2,xm_004659079.1,xm_010589513.1,xm_005542570.2,xm_011747875.1,xm_011992554.1,xm_017668576.1,xm_005077098.2,xm_012748437.1,xm_005357172.2,xm_016204557.1,xm_007485038.2,xm_004775169.2,xm_008842814.2,xm_003260128.3,xm_004582003.1,xm_004636971.1,xm_004401462.2,xm_004263090.2,xm_008263949.2,xm_003784105.2,xm_004002241.3,xm_003808488.2,xm_001138918.5,xm_003892279.2,nm_001134073.1,xm_012654910.1,xm_011368257.1,xm_010360612.1,xm_016133547.1,xm_003933245.2,xm_004614659.1,xm_003360939.3,xm_004385729.2,xm_006162842.2,xm_004328450.2
None,S1PR2,NM_004230,xm_001100481.2,nm_010333.4,nm_017192.1,xm_011227658.2,xm_012436252.1,nm_001081541.1,xm_002761704.4,xm_010978347.1,xm_542076.5,xm_005682351.3,xm_003460853.3,xm_014796944.1,xm_012040214.1,xm_005405584.2,xm_007995212.1,xm_006875079.1,xm_012729362.1,xm_007640504.2,xm_004479139.1,xm_013033965.1,xm_004716808.1,xm_006898762.1,xm_008158072.1,xm_005611947.2,xm_007525957.2,xm_006928388.2,xm_008578019.1,xm_004059985.2,xm_004865483.2,xm_005336118.2,xm_004667443.1,xm_010593360.1,xm_005587932.2,xm_011733287.1,xm_011994373.1,xm_017657822.1,xm_005078566.2,xm_012790669.2,xm_005346871.2,xm_016207956.1,xm_007488568.2,xm_004748465.2,xm_008850064.2,xm_003275731.3,xm_004595495.1,xm_004632839.1,xm_004398856.2,xm_004277347.2,xm_008250738.2,xm_003797969.2,xm_015095825.1,xm_003809598.3,xm_016934978.1,xm_003914861.3,xm_002828647.2,xm_012641325.1,xm_011380251.1,xm_010373782.1,xm_016153600.1,xm_003938945.2,xm_004616559.1,nm_001243855.1,xm_004378363.1,xm_006161561.2,xm_019920114.1
None,S1PR3,NM_005226,xm_015118048.1,nm_010101.4,xm_006253679.3,xm_019800070.1,xm_012463387.1,xm_005210473.3,xm_008992791.2,xm_010976918.1,xm_005615961.2,xm_005684237.3,xm_004999863.2,xm_004428308.2,xm_012056942.1,xm_005408882.1,xm_007969698.1,xm_006872589.1,xm_012726671.1,xm_003503548.1,xm_004481424.2,xm_013023362.1,xm_004718119.2,xm_006882452.1,xm_008154627.1,xm_005605093.2,xm_007539909.2,xm_006939030.2,xm_008592525.1,xm_019033377.1,xm_004851324.1,xm_005342710.1,xm_004668364.1,xm_010600975.1,xm_005582102.2,xm_011771151.1,xm_011975190.1,xm_017668578.1,xm_005066308.2,xm_012773782.1,xm_005371317.2,xm_016202484.1,xm_007497816.2,xm_004778810.2,xm_008823677.2,xm_003281558.2,xm_004581266.1,xm_004644101.1,xm_004409852.2,xm_004270599.1,xm_017342434.1,xm_003795020.2,xm_004004058.3,xm_003806320.1,xm_520117.6,xm_003911889.3,xm_002819935.2,xm_012653564.1,xm_011372372.1,xm_010371219.1,xm_016133438.1,xm_003938189.2,xm_004620942.1,xm_001925270.5,xm_004384230.1,xm_006154334.1,xm_004319890.2
None,S1PR4,NM_003775,nm_001266185.1,nm_010102.2,nm_001108075.1,xm_011230281.2,xm_012436404.1,xm_005209013.2,xm_002761574.3,xm_010996078.1,xm_849809.2,xm_018050803.1,xm_013148478.1,xm_004441324.2,xm_012073026.1,xm_005405851.2,xm_007994755.1,xm_006868958.1,xm_004689361.2,xm_007646959.2,xm_004453643.1,xm_013022786.1,xm_004717962.1,xm_006897966.1,xm_008150645.1,xm_005613685.2,xm_007526032.2,xm_006928247.3,xm_008593175.1,xm_004059730.2,xm_004865821.2,xm_005332012.2,xm_004654947.2,xm_003421889.1,xm_005587495.2,xm_011747972.1,xm_011967331.1,xm_017670808.1,xm_005083246.2,xm_012769343.2,xm_005358971.1,xm_016197962.1,xm_001362713.4,xm_004771350.2,xm_008837013.2,xm_003281558.2,xm_004595742.1,xm_012515125.1,xm_004395364.1,xm_012539323.1,xm_008251547.2,xm_003788727.2,xm_015095898.1,xm_003819255.2,xm_512266.6,xm_003914643.3,xm_002828434.2,xm_012646180.1,xm_011372661.1,xm_010367302.1,xm_016163506.1,xm_003938795.2,xm_004614821.1,xm_005654714.2,xm_004378648.1,xm_006154334.1,xm_019926155.1
None,S1PR5,NM_030760,xm_001101585.3,nm_053190.2,xm_006242665.3,xm_019801919.1,xm_012435970.1,nm_001192475.1,xm_017968199.1,xm_010978336.1,xm_005632895.2,xm_018051059.1,xm_013145314.1,xm_004442631.2,xm_012093776.1,xm_013505132.1,xm_007995232.1,xm_006875096.1,xm_004689031.2,xm_007626100.1,xm_004466612.2,xm_013037718.1,xm_004716802.1,xm_006898770.1,xm_008158059.1,xm_005611952.2,xm_007526032.2,xm_004001464.4,xm_008563216.1,xm_004060000.2,xm_004865500.1,xm_005336130.1,xm_004667453.1,xm_003413092.1,xm_005587950.2,xm_011730970.1,xm_011994485.1,xm_017640136.1,xm_013119358.1,xm_012790641.2,xm_005346885.1,xm_016207817.1,xm_003340694.3,xm_004748434.2,xm_008850039.1,xm_012509380.1,xm_004595742.1,xm_004632845.1,xm_004398869.2,xm_004277360.2,xm_008251547.2,xm_003798040.2,xm_004023423.2,xm_008961846.1,xm_016934993.1,xm_003914885.3,xm_002828658.2,xm_012641322.1,xm_011380278.1,xm_010373765.1,xm_016153575.1,xm_010349679.1,xm_004616563.1,nm_001123109.1,xm_004378350.1,xm_006161589.2,xm_019933073.1
None,SCTR,NM_002980,xm_001083803.3,xm_006529686.3,nm_031115.1,xm_019797877.1,xm_012468409.1,nm_001099021.2,xm_002749522.3,xm_010979410.1,xm_541003.5,xm_018061795.1,xm_003478611.2,xm_004423899.2,xm_012065078.1,xm_005397666.2,xm_007964722.1,xm_006868743.1,xm_012724574.1,xm_007614147.2,xm_004469448.1,xm_013020739.1,xm_004711904.1,xm_006902503.1,xm_008143503.1,xm_014732251.1,xm_007524770.2,xm_019839111.1,xm_008585497.1,xm_004031689.2,xm_004836057.1,xm_005315953.2,xm_004659658.2,xm_010596425.1,xm_005572948.2,xm_011759872.1,xm_011983434.1,xm_017664109.1,xm_013113496.1,xm_012749159.2,xm_005348300.2,xm_016209799.1,xm_007494061.2,xm_004759759.2,xm_017801739.1,xm_003281710.1,xm_004589385.2,xm_012513628.1,xm_004404751.1,xm_012535594.1,nm_001082028.1,xm_012806875.1,xm_004004752.3,xm_003819149.1,xm_515761.5,xm_003909213.2,xm_009237655.1,xm_012644666.1,xm_011366117.1,xm_010362150.1,xm_016151410.1,xm_003931556.2,xm_012932632.1,xm_013982110.1,xm_012559499.1,xm_006169595.2,xm_019947008.1
None,SMO,NM_005631,xm_001093150.3,nm_176996.4,nm_012807.1,xm_019804499.1,xm_012473951.1,nm_001192220.1,xm_009003101.1,xm_010975702.1,xm_005628406.2,xm_018046943.1,xm_003475187.3,xm_004418698.2,xm_012088022.1,xm_013503270.1,xm_007982877.1,xm_006861124.1,xm_004677032.2,xm_003497554.2,xm_004463218.2,xm_013019944.1,xm_013005943.1,xm_006896046.1,xm_008154026.1,xm_001501675.4,xm_007524191.2,xm_011280558.1,xm_008583082.1,xm_019031749.1,xm_004856363.1,xm_013361093.1,xm_004661125.2,xm_003407271.2,xm_005550739.2,xm_011723904.1,xm_011995990.1,xm_017680652.1,xm_013119092.1,xm_012789185.2,xm_005365760.1,xm_016213373.1,xm_001366789.3,xm_004741779.2,xm_008846366.2,xm_003261427.1,xm_012929038.1,xm_004642740.1,xm_004398010.1,xm_004272210.1,xm_002712059.3,xm_012805144.1,xm_015095115.1,xm_014345829.1,xm_519371.6,xm_003896581.2,xm_002818435.3,xm_012664806.1,xm_011357265.1,xm_010378760.1,xm_016148684.1,xm_010346244.1,xm_004608268.1,xm_003134680.4,xm_004382701.1,xm_006158843.2,xm_019924212.1
None,SSTR1,NM_001049,xm_015143599.1,xm_006515634.3,nm_012719.2,xm_019806469.1,xm_012469256.1,xm_015468548.1,xm_009005962.2,xm_010983784.1,xm_005623172.2,xm_018066575.1,xm_005004527.2,xm_014792109.1,xm_012067176.1,xm_005376892.1,xm_007986540.1,xm_006835498.1,xm_004681920.1,xm_007621296.1,xm_004453836.2,xm_013012283.1,xm_004698544.1,xm_006891565.1,xm_008150434.1,nm_001257099.1,xm_007521762.2,xm_019832950.1,xm_008579030.1,xm_004055101.2,xm_004862744.2,xm_005322702.1,xm_004649132.1,xm_010588601.1,xm_005561127.2,xm_011734976.1,xm_011965639.1,xm_017667478.1,xm_005088662.2,xm_012767057.2,xm_005343703.2,xm_016198459.1,xm_016428523.1,xm_013046246.1,xm_008832896.2,xm_004092916.2,xm_004584779.1,xm_004637066.1,xm_004399782.2,xm_004269985.2,xm_008269513.2,xm_003791954.2,xm_012098844.2,xm_008957153.1,xm_009427723.2,xm_009211443.2,xm_009249040.1,xm_012643983.1,xm_011376429.1,xm_010361986.1,xm_016138592.1,xm_010334928.1,xm_004612133.2,xm_013978119.1,xm_004376494.1,xm_014589312.1,xm_004328332.2
